scheduler,arrived_pct,unalloc_gpu_pct,run
BestFit-PN,56.0,43.98406310367031,0
BestFit-PN,58.0,41.98873148744365,0
BestFit-PN,60.0,39.98921442369607,0
BestFit-PN,62.0,37.99436574372182,0
BestFit-PN,64.0,35.98873148744365,0
BestFit-PN,66.0,33.995653573728255,0
BestFit-PN,68.0,31.99533161622665,0
BestFit-PN,70.0,29.99951706374758,0
BestFit-PN,72.0,27.99565357372826,0
BestFit-PN,74.0,25.96233097231164,0
BestFit-PN,76.0,23.9872826786864,0
BestFit-PN,78.0,21.990663232453304,0
BestFit-PN,80.0,19.985511912427548,0
BestFit-PN,82.0,17.991307147456524,0
BestFit-PN,84.0,15.929491307147442,0
BestFit-PN,86.0,13.9971023824855,0
BestFit-PN,88.0,11.985672891178353,0
BestFit-PN,90.0,9.997907276239525,0
BestFit-PN,92.0,7.999195106245965,0
BestFit-PN,94.0,6.4576625885383,0
BestFit-PN,96.0,6.452028332260127,0
BestFit-PN,98.0,6.444301352221495,0
BestFit-PN,100.0,6.425627817128128,0
BestFit-PN,102.0,6.422247263361225,0
BestFit-PN,104.0,6.415325177076614,0
BestFit-PN,106.0,6.396651641983246,0
BestFit-PN,108.0,6.390695428203465,0
BestFit-PN,110.0,6.379104958145512,0
BestFit-PN,112.0,6.359465550547316,0
BestFit-PN,114.0,6.356889890534437,0
BestFit-PN,116.0,6.333065035415314,0
BestFit-PN,118.0,6.327913715389556,0
BestFit-PN,120.0,6.308918222794578,0
DotProd,2.0,97.9982292337411,0
DotProd,4.0,95.98599484867987,0
DotProd,6.0,93.98502897617504,0
DotProd,8.0,91.9853509336767,0
DotProd,10.0,89.99581455247906,0
DotProd,12.0,87.99549259497748,0
DotProd,14.0,85.99420476497099,0
DotProd,16.0,83.97198969735986,0
DotProd,18.0,81.98840952994199,0
DotProd,20.0,79.99162910495812,0
DotProd,22.0,77.99259497746297,0
DotProd,24.0,75.99388280746943,0
DotProd,26.0,73.99275595621378,0
DotProd,28.0,71.98776561493891,0
DotProd,30.0,69.99726336123639,0
DotProd,32.0,67.97987765614954,0
DotProd,34.0,65.99710238248572,0
DotProd,36.0,63.94687701223456,0
DotProd,38.0,61.96571152607873,0
DotProd,40.0,59.98696072118497,0
DotProd,42.0,57.99581455247922,0
DotProd,44.0,55.9919510624599,0
DotProd,46.0,53.996297488731614,0
DotProd,48.0,51.99066323245343,0
DotProd,50.0,49.991629104958264,0
DotProd,52.0,47.93882807469424,0
DotProd,54.0,45.9898583386994,0
DotProd,56.0,43.98406310367042,0
DotProd,58.0,41.988731487443765,0
DotProd,60.0,39.98921442369617,0
DotProd,62.0,37.99436574372192,0
DotProd,64.0,35.98873148744372,0
DotProd,66.0,33.99565357372832,0
DotProd,68.0,31.995331616226707,0
DotProd,70.0,29.999517063747632,0
DotProd,72.0,27.995653573728312,0
DotProd,74.0,25.962330972311705,0
DotProd,76.0,23.987282678686466,0
DotProd,78.0,21.990663232453368,0
DotProd,80.0,19.985511912427615,0
DotProd,82.0,17.991307147456595,0
DotProd,84.0,15.92949130714752,0
DotProd,86.0,13.997102382485558,0
DotProd,88.0,11.985672891178385,0
DotProd,90.0,10.355280103026404,0
DotProd,92.0,10.333708950418549,0
DotProd,94.0,10.308113329040573,0
DotProd,96.0,10.302479072762402,0
DotProd,98.0,10.294752092723767,0
DotProd,100.0,10.276078557630399,0
DotProd,102.0,10.272698003863495,0
DotProd,104.0,10.265775917578884,0
DotProd,106.0,10.247102382485517,0
DotProd,108.0,10.241146168705738,0
DotProd,110.0,10.229555698647783,0
DotProd,112.0,10.209916291049586,0
DotProd,114.0,10.207340631036708,0
DotProd,116.0,10.18351577591758,0
DotProd,118.0,10.178364455891824,0
DotProd,120.0,10.159368963296847,0
Packing,2.0,97.99822923374113,0
Packing,4.0,95.98599484867995,0
Packing,6.0,93.98502897617516,0
Packing,8.0,91.98535093367678,0
Packing,10.0,89.99581455247912,0
Packing,12.0,87.99549259497749,0
Packing,14.0,85.99420476497095,0
Packing,16.0,83.97198969735982,0
Packing,18.0,81.98840952994193,0
Packing,20.0,79.99162910495806,0
Packing,22.0,77.99259497746289,0
Packing,24.0,75.99388280746939,0
Packing,26.0,73.99275595621376,0
Packing,28.0,71.98776561493885,0
Packing,30.0,69.99726336123635,0
Packing,32.0,67.97987765614948,0
Packing,34.0,65.99710238248565,0
Packing,36.0,63.94687701223454,0
Packing,38.0,61.96571152607869,0
Packing,40.0,59.98696072118492,0
Packing,42.0,57.99581455247919,0
Packing,44.0,55.99195106245987,0
Packing,46.0,53.99629748873159,0
Packing,48.0,51.990663232453414,0
Packing,50.0,49.991629104958236,0
Packing,52.0,47.938828074694214,0
Packing,54.0,45.98985833869937,0
Packing,56.0,43.984063103670366,0
Packing,58.0,41.98873148744371,0
Packing,60.0,39.98921442369612,0
Packing,62.0,37.99436574372187,0
Packing,64.0,35.988731487443694,0
Packing,66.0,33.995653573728305,0
Packing,68.0,31.995331616226675,0
Packing,70.0,29.999517063747604,0
Packing,72.0,27.99565357372828,0
Packing,74.0,25.96233097231166,0
Packing,76.0,23.98728267868642,0
Packing,78.0,21.99066323245332,0
Packing,80.0,19.985511912427555,0
Packing,82.0,17.991307147456535,0
Packing,84.0,15.929491307147458,0
Packing,86.0,13.997102382485501,0
Packing,88.0,11.985672891178355,0
Packing,90.0,9.997907276239513,0
Packing,92.0,7.999195106245947,0
Packing,94.0,5.98873148744363,0
Packing,96.0,5.816162266580784,0
Packing,98.0,5.804732775273637,0
Packing,100.0,5.786059240180269,0
Packing,102.0,5.782678686413365,0
Packing,104.0,5.775756600128756,0
Packing,106.0,5.7570830650353875,0
Packing,108.0,5.751126851255607,0
Packing,110.0,5.739536381197654,0
Packing,112.0,5.719896973599457,0
Packing,114.0,5.717321313586578,0
Packing,116.0,5.693496458467455,0
Packing,118.0,5.688345138441697,0
Packing,120.0,5.669349645846721,0
Clustering,2.0,97.99822923374113,0
Clustering,4.0,95.98599484867997,0
Clustering,6.0,93.98502897617516,0
Clustering,8.0,91.98535093367677,0
Clustering,10.0,89.99581455247912,0
Clustering,12.0,87.99549259497752,0
Clustering,14.0,85.994204764971,0
Clustering,16.0,83.97198969735989,0
Clustering,18.0,81.98840952994203,0
Clustering,20.0,79.9916291049581,0
Clustering,22.0,77.99259497746293,0
Clustering,24.0,75.99388280746939,0
Clustering,26.0,73.99275595621377,0
Clustering,28.0,71.98776561493881,0
Clustering,30.0,69.99726336123632,0
Clustering,32.0,67.97987765614945,0
Clustering,34.0,65.99710238248562,0
Clustering,36.0,63.946877012234495,0
Clustering,38.0,61.96571152607867,0
Clustering,40.0,59.986960721184914,0
