scheduler,arrived_workload_pct,frag_rate,run
Packing,90.0,60.26240162086716,1
Packing,95.0,99.3650463228485,1
Packing,100.0,99.40313278263854,1
Packing,105.0,99.4455296436464,1
Packing,110.0,99.51684558060839,1
Packing,115.0,99.55834112418633,1
Packing,120.0,99.61582688304146,1
Packing,5.0,13.99483205220461,2
Packing,10.0,14.270920423404263,2
Packing,15.0,14.562586105820131,2
Packing,20.0,15.20143588014397,2
Packing,25.0,15.594574318845458,2
Packing,30.0,16.07467708728273,2
Packing,35.0,16.645755654879967,2
Packing,40.0,17.320561915039843,2
Packing,45.0,18.09545749378564,2
Packing,50.0,19.097544841066057,2
Packing,55.0,20.34035609129558,2
Packing,60.0,21.892714410233907,2
Packing,65.0,23.909202741789816,2
Packing,70.0,26.470281373515025,2
Packing,75.0,30.21996725149645,2
Packing,80.0,35.743290560977755,2
Packing,85.0,44.633358084799355,2
Packing,90.0,62.77879068317862,2
Packing,95.0,99.3794697782308,2
Packing,100.0,99.39599710402311,2
Packing,105.0,99.42513331146034,2
Packing,110.0,99.45960115308549,2
Packing,115.0,99.49146227603094,2
Packing,120.0,99.53251112601372,2
Packing,5.0,13.999982090624652,3
Packing,10.0,14.245354792966639,3
Packing,15.0,14.58141863117341,3
Packing,20.0,15.096331709071734,3
Packing,25.0,15.465978083305535,3
Packing,30.0,15.935449646161837,3
Packing,35.0,16.57147976839735,3
Packing,40.0,17.300760654910246,3
Packing,45.0,18.038585352163146,3
Packing,50.0,18.919339053230512,3
Packing,55.0,20.06306066886326,3
Packing,60.0,21.59539955037326,3
Packing,65.0,23.424367080267913,3
Packing,70.0,25.942062322545134,3
Packing,75.0,29.493460198014574,3
Packing,80.0,34.93885207499326,3
Packing,85.0,44.14029895918761,3
Packing,90.0,61.703040183375805,3
Packing,95.0,99.38287663062016,3
Packing,100.0,99.39833158563235,3
Packing,105.0,99.43303080887421,3
Packing,110.0,99.4720807892228,3
Packing,115.0,99.53543558570671,3
Packing,120.0,99.57090307012207,3
Packing,5.0,14.056387088652158,4
Packing,10.0,14.250410894036206,4
Packing,15.0,14.592664217180365,4
Packing,20.0,15.24128302541497,4
Packing,25.0,15.68644107307888,4
Packing,30.0,16.115092079439506,4
Packing,35.0,16.65489439097106,4
Packing,40.0,17.3795791611304,4
Packing,45.0,18.212885171026926,4
Packing,50.0,19.01078782336253,4
Packing,55.0,20.276034302143948,4
Packing,60.0,21.57545641873588,4
Packing,65.0,23.429426841810194,4
Packing,70.0,25.824456552902053,4
Packing,75.0,29.212296405966427,4
Packing,80.0,34.30081153421382,4
Packing,85.0,42.77410190689312,4
Packing,90.0,60.007833826771304,4
Packing,95.0,99.34942183168374,4
Packing,100.0,99.37133115105617,4
Packing,105.0,99.39334259156853,4
Packing,110.0,99.42243931683227,4
Packing,115.0,99.46509939360367,4
Packing,120.0,99.51472772457079,4
Packing,5.0,13.963528092182417,5
Packing,10.0,14.187868927895083,5
Packing,15.0,14.402972589563506,5
Packing,20.0,15.106820413452304,5
Packing,25.0,15.48156576355175,5
Packing,30.0,15.907662627602488,5
Packing,35.0,16.484266273210878,5
Packing,40.0,17.173939931541625,5
Packing,45.0,17.793058915388997,5
Packing,50.0,18.694994324335713,5
Packing,55.0,19.846052605282566,5
Packing,60.0,21.124951751302945,5
Packing,65.0,22.93299596855154,5
Packing,70.0,25.143794182536826,5
Packing,75.0,28.57709792174916,5
Packing,80.0,33.519131675455235,5
Packing,85.0,41.87642508913403,5
Packing,90.0,58.89293268018545,5
Packing,95.0,99.36413328604011,5
Packing,100.0,99.39692001176012,5
Packing,105.0,99.42958492693329,5
Packing,110.0,99.49417433591206,5
Packing,115.0,99.54183693983737,5
Packing,120.0,99.58655465288093,5
Packing,5.0,14.018406751582157,6
Packing,10.0,14.21440334625924,6
Packing,15.0,14.513208870270669,6
Packing,20.0,15.265422530551554,6
Packing,25.0,15.673409366549334,6
Packing,30.0,16.083313494706562,6
Packing,35.0,16.902962006655393,6
Packing,40.0,17.583203728745726,6
Packing,45.0,18.375635358770833,6
Packing,50.0,19.349977607939454,6
Packing,55.0,20.627201587685292,6
Packing,60.0,21.958792496224586,6
Packing,65.0,23.875862987052017,6
Packing,70.0,26.25477042384387,6
Packing,75.0,29.939360614495243,6
Packing,80.0,35.21458970266888,6
Packing,85.0,43.87634261951665,6
Packing,90.0,61.52894941327336,6
Packing,95.0,99.38836807105238,6
Packing,100.0,99.41603819726879,6
Packing,105.0,99.45398521123286,6
Packing,110.0,99.49825140157272,6
Packing,115.0,99.55369222583008,6
Packing,120.0,99.59940084996154,6
Packing,5.0,13.920753649969578,7
Packing,10.0,14.226993815652028,7
Packing,15.0,14.559564681725092,7
Packing,20.0,15.296820021706045,7
Packing,25.0,15.68540513135917,7
Packing,30.0,16.156444869223638,7
Packing,35.0,16.77630392455472,7
Packing,40.0,17.418354906257335,7
Packing,45.0,18.10552196852834,7
Packing,50.0,18.94264332428635,7
Packing,55.0,20.264273016410996,7
Packing,60.0,21.69473533942954,7
Packing,65.0,23.665234784543244,7
Packing,70.0,26.17464888927867,7
Packing,75.0,29.70714356541083,7
Packing,80.0,35.38136943687757,7
Packing,85.0,44.09706584141582,7
Packing,90.0,62.10497978948154,7
Packing,95.0,99.4351020432961,7
Packing,100.0,99.45720121299566,7
Packing,105.0,99.50588521456125,7
Packing,110.0,99.56613368773606,7
Packing,115.0,99.6093530855181,7
Packing,120.0,99.69157858959122,7
Packing,5.0,14.02999465791878,8
Packing,10.0,14.243211390305813,8
Packing,15.0,14.547611728297294,8
Packing,20.0,15.14346389205162,8
Packing,25.0,15.508714365917903,8
Packing,30.0,15.989917786001273,8
Packing,35.0,16.67093154627751,8
Packing,40.0,17.397995750596053,8
Packing,45.0,18.087864002087766,8
Packing,50.0,18.964801377038235,8
Packing,55.0,19.99538553555723,8
Packing,60.0,21.386014811409357,8
Packing,65.0,23.34039821805151,8
Packing,70.0,25.92543120715409,8
Packing,75.0,29.406812273526683,8
Packing,80.0,34.25044102253097,8
Packing,85.0,42.30648884941004,8
Packing,90.0,58.93324752573673,8
Packing,95.0,99.3664278194136,8
Packing,100.0,99.39655430804616,8
Packing,105.0,99.43631843175632,8
Packing,110.0,99.47495438807643,8
Packing,115.0,99.54477158802337,8
Packing,120.0,99.58561986271383,8
Packing,5.0,14.006750815980265,9
Packing,10.0,14.199208100161748,9
Packing,15.0,14.485310354739553,9
Packing,20.0,15.09715287181711,9
Packing,25.0,15.541545301246476,9
Packing,30.0,15.984036770481817,9
Packing,35.0,16.55910466619458,9
Packing,40.0,17.34706966217633,9
Packing,45.0,18.15619302947286,9
Packing,50.0,19.13050735699628,9
Packing,55.0,20.23731364114801,9
Packing,60.0,21.641717968722805,9
Packing,65.0,23.628328643423597,9
Packing,70.0,26.16669195266675,9
Packing,75.0,29.9858973019654,9
Packing,80.0,35.367493827872885,9
Packing,85.0,43.26020340228583,9
Packing,90.0,60.020384460301365,9
Packing,95.0,99.42229365732317,9
Packing,100.0,99.47034886494346,9
Packing,105.0,99.51669651335831,9
Packing,110.0,99.57710879107047,9
Packing,115.0,99.63140745632899,9
Packing,120.0,99.67636752299576,9
Clustering,5.0,14.03192952767191,0
Clustering,10.0,14.34555769773602,0
Clustering,15.0,14.587611576829751,0
Clustering,20.0,15.221782064565875,0
Clustering,25.0,15.654703929404205,0
Clustering,30.0,16.136344143884063,0
Clustering,35.0,16.668475590777092,0
Clustering,40.0,17.405604626867984,0
Clustering,45.0,18.274289025126926,0
Clustering,50.0,19.39439701628189,0
Clustering,55.0,20.559210273928635,0
Clustering,60.0,22.080425965026784,0
Clustering,65.0,23.850420247282592,0
Clustering,70.0,26.55501479709198,0
Clustering,75.0,30.256126898394932,0
Clustering,80.0,35.35607864588109,0
Clustering,85.0,43.65540666464875,0
Clustering,90.0,61.37153423672102,0
Clustering,95.0,99.26933584510952,0
Clustering,100.0,99.27049765069033,0
Clustering,105.0,99.27112646403017,0
Clustering,110.0,99.27207455693569,0
Clustering,115.0,99.27342984014484,0
Clustering,120.0,99.27517205466937,0
Clustering,5.0,13.976849758656003,1
Clustering,10.0,14.256093390722349,1
Clustering,15.0,14.63723836578718,1
Clustering,20.0,15.314966097818738,1
Clustering,25.0,15.754670880623872,1
Clustering,30.0,16.268217728184855,1
Clustering,35.0,16.79950081662514,1
Clustering,40.0,17.444776828673596,1
Clustering,45.0,18.184949879102497,1
Clustering,50.0,19.043815941888198,1
Clustering,55.0,20.190088757949383,1
Clustering,60.0,21.558915627174866,1
Clustering,65.0,23.309825052742028,1
Clustering,70.0,25.68130267992192,1
Clustering,75.0,29.09271540274352,1
Clustering,80.0,34.471145255963464,1
Clustering,85.0,42.46254363731205,1
Clustering,90.0,59.66391375524144,1
Clustering,95.0,99.26763674972705,1
Clustering,100.0,99.26920556125111,1
Clustering,105.0,99.26887888808969,1
Clustering,110.0,99.26969935758319,1
Clustering,115.0,99.27038128175295,1
Clustering,120.0,99.27159259134925,1
Clustering,5.0,13.996757771727832,2
Clustering,10.0,14.28586125687072,2
Clustering,15.0,14.598093499281214,2
Clustering,20.0,15.340918229740197,2
Clustering,25.0,15.732971890036545,2
Clustering,30.0,16.231830269192805,2
Clustering,35.0,16.85598628838626,2
Clustering,40.0,17.541874483195073,2
Clustering,45.0,18.350519528166572,2
Clustering,50.0,19.373468891213566,2
Clustering,55.0,20.65000798259791,2
Clustering,60.0,22.197201580668946,2
Clustering,65.0,24.30059814191801,2
Clustering,70.0,26.924495603832217,2
Clustering,75.0,30.983874529319515,2
Clustering,80.0,36.625498591568316,2
Clustering,85.0,45.347282439337036,2
Clustering,90.0,63.59445586997404,2
Clustering,95.0,99.28508907514447,2
Clustering,100.0,99.28601478168191,2
Clustering,105.0,99.28829706000991,2
Clustering,110.0,99.2899302649324,2
Clustering,115.0,99.28888808900723,2
Clustering,120.0,99.28933120718891,2
Clustering,5.0,14.000014147383608,3
Clustering,10.0,14.259479997758175,3
Clustering,15.0,14.595377028086961,3
Clustering,20.0,15.148392904400376,3
Clustering,25.0,15.51873454891328,3
Clustering,30.0,15.995347612040414,3
Clustering,35.0,16.62101061297454,3
Clustering,40.0,17.437523177448995,3
Clustering,45.0,18.211112305726186,3
Clustering,50.0,19.080787489279,3
Clustering,55.0,20.272389844495756,3
Clustering,60.0,21.759649642211322,3
Clustering,65.0,23.73514262175168,3
Clustering,70.0,26.29985292299753,3
Clustering,75.0,29.913068312376023,3
Clustering,80.0,35.18631719943499,3
Clustering,85.0,44.568014434797924,3
Clustering,90.0,62.18158905908496,3
Clustering,95.0,99.25180030245674,3
Clustering,100.0,99.25277766726892,3
Clustering,105.0,99.25420943023924,3
Clustering,110.0,99.25408310757038,3
Clustering,115.0,99.25587990426874,3
Clustering,120.0,99.25685184887155,3
Clustering,5.0,14.052327678123842,4
Clustering,10.0,14.26474365631088,4
Clustering,15.0,14.592356630900817,4
Clustering,20.0,15.223850261217093,4
Clustering,25.0,15.630377544092816,4
Clustering,30.0,16.031093669211504,4
Clustering,35.0,16.589633446162892,4
Clustering,40.0,17.354961495161405,4
Clustering,45.0,18.064031893921527,4
Clustering,50.0,18.95351362577255,4
Clustering,55.0,20.151200627967064,4
Clustering,60.0,21.504634650487915,4
Clustering,65.0,23.306546775567526,4
Clustering,70.0,25.72511717067872,4
Clustering,75.0,29.201009141028305,4
Clustering,80.0,34.21716290762139,4
Clustering,85.0,42.750422366105795,4
Clustering,90.0,59.9653377032603,4
Clustering,95.0,99.26116954608355,4
Clustering,100.0,99.26206342389963,4
Clustering,105.0,99.26392189752764,4
Clustering,110.0,99.26448786681945,4
Clustering,115.0,99.26488434921845,4
Clustering,120.0,99.26749185485333,4
Clustering,5.0,13.96346259079155,5
Clustering,10.0,14.187767980874211,5
Clustering,15.0,14.40290348927097,5
Clustering,20.0,15.088729489121269,5
Clustering,25.0,15.483204770022988,5
Clustering,30.0,15.906911677542334,5
Clustering,35.0,16.462942791987658,5
Clustering,40.0,17.198011605126414,5
Clustering,45.0,17.82219987355807,5
Clustering,50.0,18.776639759286624,5
Clustering,55.0,19.87267877460442,5
Clustering,60.0,21.150300377901733,5
Clustering,65.0,22.965938728299243,5
Clustering,70.0,25.253527097428623,5
Clustering,75.0,28.62594332433298,5
Clustering,80.0,33.506601342550354,5
Clustering,85.0,41.93812406646739,5
Clustering,90.0,59.2687560688107,5
Clustering,95.0,99.27466150388986,5
Clustering,100.0,99.27581869296706,5
Clustering,105.0,99.27666970316547,5
Clustering,110.0,99.27951958411059,5
Clustering,115.0,99.2820584194836,5
Clustering,120.0,99.28541141693603,5
Clustering,5.0,14.019296169158304,6
Clustering,10.0,14.2424199375798,6
Clustering,15.0,14.499491501099419,6
Clustering,20.0,15.283892138797011,6
Clustering,25.0,15.672262197989657,6
Clustering,30.0,16.060090512220164,6
Clustering,35.0,16.715062655739455,6
Clustering,40.0,17.503085990726504,6
Clustering,45.0,18.249387434146374,6
Clustering,50.0,19.180568269199256,6
Clustering,55.0,20.3810956407197,6
Clustering,60.0,21.718717066813472,6
Clustering,65.0,23.590450136541673,6
Clustering,70.0,25.879226941771687,6
Clustering,75.0,29.430466500860476,6
Clustering,80.0,34.45780245823914,6
Clustering,85.0,42.66618614908963,6
Clustering,90.0,59.70013715207867,6
Clustering,95.0,99.29025454056338,6
Clustering,100.0,99.29058404050464,6
Clustering,105.0,99.29146893671782,6
Clustering,110.0,99.29210623968821,6
Clustering,115.0,99.29453112108875,6
Clustering,120.0,99.29614709740407,6
Clustering,5.0,13.920711469429806,7
Clustering,10.0,14.226992191866932,7
Clustering,15.0,14.543439665942486,7
Clustering,20.0,15.27738765911586,7
Clustering,25.0,15.663228252491804,7
Clustering,30.0,16.09752926776718,7
Clustering,35.0,16.713008699869935,7
Clustering,40.0,17.395900737736596,7
Clustering,45.0,18.105890812141666,7
Clustering,50.0,18.944102861175327,7
Clustering,55.0,20.26201240321361,7
Clustering,60.0,21.6912842799855,7
Clustering,65.0,23.6602977731219,7
Clustering,70.0,26.167009396344305,7
Clustering,75.0,29.69524965508335,7
Clustering,80.0,35.36395626968811,7
Clustering,85.0,44.067333294709016,7
Clustering,90.0,62.048803289692344,7
Clustering,95.0,99.30597262737012,7
Clustering,100.0,99.3064150160794,7
Clustering,105.0,99.30926455387595,7
Clustering,110.0,99.31067139864605,7
Clustering,115.0,99.31293974053669,7
Clustering,120.0,99.31558402136444,7
Clustering,5.0,14.015602674379718,8
Clustering,10.0,14.240483387433212,8
Clustering,15.0,14.597422504691574,8
Clustering,20.0,15.280374972357702,8
Clustering,25.0,15.655648363477843,8
Clustering,30.0,16.147614255919752,8
Clustering,35.0,16.84021543725904,8
Clustering,40.0,17.56031309404732,8
Clustering,45.0,18.265112428710236,8
Clustering,50.0,19.184720391026843,8
Clustering,55.0,20.237690359987614,8
Clustering,60.0,21.692309196377522,8
Clustering,65.0,23.810325864395626,8
Clustering,70.0,26.37555769554786,8
Clustering,75.0,29.963157804624423,8
Clustering,80.0,35.121860848610595,8
Clustering,85.0,43.67348925655449,8
Clustering,90.0,60.94949442596928,8
Clustering,95.0,99.27066446552372,8
Clustering,100.0,99.27183665331941,8
Clustering,105.0,99.27211067224945,8
Clustering,110.0,99.27368052707007,8
Clustering,115.0,99.27569177600927,8
Clustering,120.0,99.27619612676594,8
Clustering,5.0,14.062748953970864,9
Clustering,10.0,14.244430516272551,9
Clustering,15.0,14.51741414753277,9
Clustering,20.0,15.148665666038209,9
Clustering,25.0,15.54153426896,9
Clustering,30.0,15.983895266007437,9
Clustering,35.0,16.547669331679522,9
Clustering,40.0,17.346017666683274,9
Clustering,45.0,18.0778004322678,9
Clustering,50.0,19.046805462713884,9
Clustering,55.0,20.20028165724154,9
Clustering,60.0,21.60529626773795,9
Clustering,65.0,23.660207600246235,9
Clustering,70.0,26.297817614637438,9
Clustering,75.0,29.930149294120945,9
Clustering,80.0,35.36013564596836,9
Clustering,85.0,43.40164877674509,9
Clustering,90.0,60.36257626870598,9
Clustering,95.0,99.27161398242325,9
Clustering,100.0,99.27979293336644,9
Clustering,105.0,99.28134997972529,9
Clustering,110.0,99.2816592390224,9
Clustering,115.0,99.28346655549115,9
Clustering,120.0,99.28331130065223,9
FGD,5.0,13.890980425694908,0
FGD,10.0,14.140632736579253,0
FGD,15.0,14.30958920526096,0
FGD,20.0,14.54721234090012,0
FGD,25.0,14.902844833093845,0
FGD,30.0,15.294056449084103,0
FGD,35.0,15.688409580592994,0
FGD,40.0,16.24281576577132,0
FGD,45.0,16.858201269316535,0
FGD,50.0,17.61828544110358,0
FGD,55.0,18.534407563196755,0
FGD,60.0,19.729308677984232,0
FGD,65.0,21.160797539454297,0
FGD,70.0,23.207217616647814,0
FGD,75.0,26.073527248508636,0
FGD,80.0,30.111979221216327,0
FGD,85.0,36.84800168465813,0
FGD,90.0,50.756307180650865,0
FGD,95.0,93.04964670898413,0
FGD,100.0,99.2133043763678,0
FGD,105.0,99.2160031439798,0
FGD,110.0,99.21714997483872,0
FGD,115.0,99.22061093557272,0
FGD,120.0,99.22290463491518,0
FGD,5.0,13.886682417033375,1
FGD,10.0,14.00915173156832,1
FGD,15.0,14.221976239994053,1
FGD,20.0,14.43899323493547,1
FGD,25.0,14.784460331198204,1
FGD,30.0,15.233348225379869,1
FGD,35.0,15.6802271542637,1
FGD,40.0,16.145121098931224,1
FGD,45.0,16.8186971451199,1
FGD,50.0,17.488954900556596,1
FGD,55.0,18.480737589223413,1
FGD,60.0,19.493047598646505,1
FGD,65.0,20.91217947822887,1
FGD,70.0,22.774579140577412,1
FGD,75.0,25.649565907375255,1
FGD,80.0,29.676287167394687,1
FGD,85.0,36.194307718582785,1
FGD,90.0,49.66217433116672,1
FGD,95.0,93.1107656760076,1
FGD,100.0,99.28923677264541,1
FGD,105.0,99.29083538742346,1
FGD,110.0,99.29189273566234,1
FGD,115.0,99.29443376565818,1
FGD,120.0,99.29837645284464,1
FGD,5.0,13.914202818720009,2
FGD,10.0,14.111299377129644,2
FGD,15.0,14.336583190142974,2
FGD,20.0,14.568458476098037,2
FGD,25.0,14.881417933548985,2
FGD,30.0,15.318754192850603,2
FGD,35.0,15.75563314295248,2
FGD,40.0,16.31089932207714,2
FGD,45.0,16.93240462542637,2
FGD,50.0,17.669981438135242,2
FGD,55.0,18.572313978109538,2
FGD,60.0,19.687325025321286,2
FGD,65.0,21.18502404479545,2
FGD,70.0,23.197524050488624,2
FGD,75.0,26.027076427694347,2
FGD,80.0,30.40951520062408,2
FGD,85.0,37.1716192667767,2
FGD,90.0,50.72756292502727,2
FGD,95.0,92.80635093286199,2
FGD,100.0,99.30703927406255,2
FGD,105.0,99.31049364904065,2
FGD,110.0,99.31373971056965,2
FGD,115.0,99.3140640980065,2
FGD,120.0,99.31539309139873,2
FGD,5.0,13.950103291284604,3
FGD,10.0,14.108412305100712,3
FGD,15.0,14.356839000409263,3
FGD,20.0,14.602400902677036,3
FGD,25.0,14.966499243044156,3
FGD,30.0,15.437084811546814,3
FGD,35.0,15.928393659036614,3
FGD,40.0,16.524470875954627,3
FGD,45.0,17.189997275635463,3
FGD,50.0,17.902589223925023,3
FGD,55.0,18.863875220262134,3
FGD,60.0,20.077793861743253,3
FGD,65.0,21.593176586154623,3
FGD,70.0,23.63940257181256,3
FGD,75.0,26.51382049436687,3
FGD,80.0,30.87310720411649,3
FGD,85.0,38.42362731466742,3
FGD,90.0,52.68940512706236,3
FGD,95.0,99.26037727579983,3
FGD,100.0,99.26279905162272,3
FGD,105.0,99.26451231369555,3
FGD,110.0,99.26839887384502,3
FGD,115.0,99.27284002186882,3
FGD,120.0,99.27667506663413,3
FGD,5.0,13.923084377373263,4
FGD,10.0,14.101778894388175,4
FGD,15.0,14.318140082219813,4
FGD,20.0,14.596807320203592,4
FGD,25.0,14.911040428691608,4
FGD,30.0,15.27357858201189,4
FGD,35.0,15.695539638366352,4
FGD,40.0,16.211383829603847,4
FGD,45.0,16.846925434890373,4
FGD,50.0,17.537723267512696,4
FGD,55.0,18.542169407797093,4
FGD,60.0,19.52751973185797,4
FGD,65.0,20.977797240034274,4
FGD,70.0,22.79896149626404,4
FGD,75.0,25.529880737849524,4
FGD,80.0,29.449113261759514,4
FGD,85.0,36.11668323437176,4
FGD,90.0,49.648758485769584,4
FGD,95.0,92.39642977380139,4
FGD,100.0,99.26312916390462,4
FGD,105.0,99.26698591956064,4
FGD,110.0,99.26830792616423,4
FGD,115.0,99.27328216122972,4
FGD,120.0,99.27812532265978,4
FGD,5.0,13.952415742764959,5
FGD,10.0,14.136350198838798,5
FGD,15.0,14.349144298130492,5
FGD,20.0,14.623461406703022,5
FGD,25.0,14.992296343079254,5
FGD,30.0,15.404490114140692,5
FGD,35.0,15.876876377876737,5
FGD,40.0,16.514619836518502,5
FGD,45.0,17.097108224274947,5
FGD,50.0,17.844304654252305,5
FGD,55.0,18.754622921483723,5
FGD,60.0,19.855079963372166,5
FGD,65.0,21.29761779576673,5
FGD,70.0,23.258245954072926,5
FGD,75.0,25.960028469319862,5
FGD,80.0,30.12281857581522,5
FGD,85.0,36.8705343353539,5
FGD,90.0,51.05836486793773,5
FGD,95.0,98.72184335031253,5
FGD,100.0,99.28229617145104,5
FGD,105.0,99.28427047081975,5
FGD,110.0,99.28968405589347,5
FGD,115.0,99.29329281491246,5
FGD,120.0,99.29807940684107,5
FGD,5.0,13.87910903021262,6
FGD,10.0,14.052849318673147,6
FGD,15.0,14.265917483615265,6
FGD,20.0,14.480452862215762,6
FGD,25.0,14.797314507390968,6
FGD,30.0,15.186305162090552,6
FGD,35.0,15.719301462405996,6
FGD,40.0,16.20937342918643,6
FGD,45.0,16.811187941615916,6
FGD,50.0,17.65054987191494,6
FGD,55.0,18.587914213108167,6
FGD,60.0,19.644848943179813,6
FGD,65.0,21.11165140371119,6
FGD,70.0,22.977182123627152,6
FGD,75.0,25.596845536835183,6
FGD,80.0,29.635567795270674,6
FGD,85.0,36.15090692593951,6
FGD,90.0,49.47790025229164,6
FGD,95.0,92.63272905781247,6
FGD,100.0,99.28713081149337,6
FGD,105.0,99.29334609602664,6
FGD,110.0,99.29699386258554,6
FGD,115.0,99.3030433288419,6
FGD,120.0,99.3054919118697,6
FGD,5.0,13.887945775814684,7
FGD,10.0,14.074279109856406,7
FGD,15.0,14.290698842661339,7
FGD,20.0,14.615038326594817,7
FGD,25.0,14.99689684902186,7
FGD,30.0,15.394321192513353,7
FGD,35.0,15.81523280268636,7
FGD,40.0,16.39633912579339,7
FGD,45.0,17.04314917802068,7
FGD,50.0,17.74893062553545,7
FGD,55.0,18.720646590023257,7
FGD,60.0,19.82914704842478,7
FGD,65.0,21.37072132148489,7
FGD,70.0,23.392138032977517,7
FGD,75.0,26.218497264084366,7
FGD,80.0,30.265530707331408,7
FGD,85.0,37.143278028683724,7
FGD,90.0,51.07638800714655,7
FGD,95.0,99.31410552045479,7
FGD,100.0,99.31883453974983,7
FGD,105.0,99.3238519205066,7
FGD,110.0,99.32620391580846,7
FGD,115.0,99.32827371662138,7
FGD,120.0,99.33285095718635,7
FGD,5.0,13.898504880852613,8
FGD,10.0,14.081487932429967,8
FGD,15.0,14.367834153479887,8
FGD,20.0,14.586184993869894,8
FGD,25.0,14.915820771272822,8
FGD,30.0,15.300606955560001,8
FGD,35.0,15.822454403456693,8
FGD,40.0,16.379137643057547,8
FGD,45.0,16.92879696657745,8
FGD,50.0,17.689031444766023,8
FGD,55.0,18.558940402093675,8
FGD,60.0,19.698763797509667,8
FGD,65.0,21.345901683711574,8
FGD,70.0,23.50356895976528,8
FGD,75.0,26.19814957350577,8
FGD,80.0,30.359231713170082,8
FGD,85.0,37.046866653730135,8
FGD,90.0,51.064857672817844,8
FGD,95.0,95.30787537664072,8
FGD,100.0,99.26215912647916,8
FGD,105.0,99.26257241953212,8
FGD,110.0,99.2639233364635,8
FGD,115.0,99.2666089733692,8
FGD,120.0,99.26773720939151,8
FGD,5.0,13.900746398096647,9
FGD,10.0,14.031502346773467,9
FGD,15.0,14.215156986246516,9
FGD,20.0,14.4031115299911,9
FGD,25.0,14.71660249835957,9
FGD,30.0,15.071682904931835,9
FGD,35.0,15.539825020476508,9
FGD,40.0,16.077374099337057,9
FGD,45.0,16.681300987722686,9
FGD,50.0,17.452535836813716,9
FGD,55.0,18.329849197217623,9
FGD,60.0,19.408286450320002,9
FGD,65.0,20.996465803144748,9
FGD,70.0,23.02993656067784,9
FGD,75.0,25.873990069951684,9
FGD,80.0,30.418492312290184,9
FGD,85.0,36.71763201765827,9
FGD,90.0,50.10921917925937,9
FGD,95.0,91.64966411804016,9
FGD,100.0,99.25399410473047,9
FGD,105.0,99.25571690484347,9
FGD,110.0,99.25603696676605,9
FGD,115.0,99.26075688090557,9
FGD,120.0,99.26089930753655,9
