scheduler,arrived_workload_pct,frag_rate,frag_total_pct,run
Random,0.0,13.87256834904882,13.87256834904882,0
Random,2.0,13.94907929961835,13.66895739436566,0
Random,4.0,14.025141911167779,13.46184316015944,0
Random,6.0,14.121618813353475,13.273368029825223,0
Random,8.0,14.231447550633632,13.090807272450627,0
Random,10.0,14.346303526828939,12.910908309909678,0
Random,12.0,14.472993332697556,12.734279365591897,0
Random,14.0,14.549735537293815,12.512203708008668,0
Random,16.0,14.581183289816622,12.24643188691547,0
Random,18.0,14.674875352693961,12.033032677684368,0
Random,20.0,14.77620336904726,11.819387127080454,0
Random,22.0,14.888780967495757,11.613090397430048,0
Random,24.0,14.938040536632643,11.351530359808278,0
Random,26.0,15.058330820817947,11.140542244013705,0
Random,28.0,15.18688427650483,10.933369149479487,0
Random,30.0,15.268288750410413,10.685360067374482,0
Random,32.0,15.40677467890514,10.475621098541152,0
Random,34.0,15.492003931760184,10.2224650077529,0
Random,36.0,15.571773760369014,9.965160353845535,0
Random,38.0,15.671289366711324,9.71413849495097,0
Random,40.0,15.812855508374055,9.48715126999659,0
Random,42.0,15.960198610705486,9.25504319650471,0
Random,44.0,16.161263508414663,9.049962913633305,0
Random,46.0,16.270582436019733,8.784437433912911,0
Random,48.0,16.382621175116352,8.518846553828052,0
Random,50.0,16.586038395267686,8.291545407124222,0
Random,52.0,16.846127285283274,8.083267046430574,0
Random,54.0,16.962777740700965,7.8016116568214136,0
Random,56.0,17.152080173669905,7.54423288250098,0
Random,58.0,17.350550085821702,7.286182664438721,0
Random,60.0,17.60680405626424,7.040218433729259,0
Random,62.0,17.98886520929277,6.834937589740171,0
Random,64.0,18.338143180799303,6.599385097053241,0
Random,66.0,18.803469828614325,6.392578244560015,0
Random,68.0,19.328358412386784,6.182876335933217,0
Random,70.0,21.84507219423652,6.552551111256815,0
Random,72.0,26.61991773542749,7.452820046275532,0
Random,74.0,31.082188840967063,8.08065101005193,0
Random,76.0,34.82604497297832,8.358065120625282,0
Random,78.0,38.968455076940685,8.572783106405677,0
Random,80.0,44.783369312077774,8.953172052837202,0
Random,82.0,63.33829176223777,12.15302769679275,0
Random,84.0,64.15186170381594,12.12671978978405,0
Random,86.0,65.7160495607027,12.0953968738277,0
Random,88.0,66.64508185660264,12.053201866683363,0
Random,90.0,73.81222636906726,12.043185539264366,0
Random,92.0,82.90465160583148,11.866253137255484,0
Random,94.0,94.54388886422268,11.649883814072517,0
Random,96.0,98.73174338868135,11.347044330808641,0
Random,98.0,98.72733298246087,11.283374416388945,0
Random,100.0,98.72733298246087,11.283374416388945,0
Random,102.0,98.72733298246087,11.283374416388945,0
Random,104.0,98.72733298246087,11.283374416388945,0
Random,106.0,98.72733298246087,11.283374416388945,0
Random,108.0,98.72733298246087,11.283374416388945,0
Clustering,0.0,13.87256834904882,13.87256834904882,0
Clustering,2.0,14.156820643536246,13.872526928817997,0
Clustering,4.0,14.256292087079354,13.68370953657643,0
Clustering,6.0,14.083540078274481,13.237576590366757,0
Clustering,8.0,13.838076356035867,12.72896449597328,0
Clustering,10.0,13.765552643532683,12.388263477314645,0
