scheduler,arrived_pct,unalloc_gpu_pct,run
Random,2.0,97.99733428114466,0
Random,4.0,95.99928914163871,0
Random,6.0,93.99520170606031,0
Random,8.0,91.99733428114462,0
Random,10.0,89.99413541851803,0
Random,12.0,87.99058112671071,0
Random,14.0,85.99093655589137,0
Random,16.0,83.99342456015646,0
Random,18.0,81.99840056868688,0
Random,20.0,79.99377998933726,0
Random,22.0,77.99768971032536,0
Random,24.0,75.99040341212022,0
Random,26.0,73.99004798293947,0
Random,28.0,71.98809312244539,0
Random,30.0,69.99271370179495,0
Random,32.0,67.99715656655415,0
Random,34.0,65.98898169539724,0
Random,36.0,63.9985782832771,0
Random,38.0,61.99040341212017,0
Random,40.0,59.98222854096327,0
Random,42.0,57.99182512884311,0
Random,44.0,55.98365025768619,0
Random,46.0,53.99324684556605,0
Random,48.0,51.98507197440914,0
Random,50.0,49.99466856228901,0
Random,52.0,47.98649369113209,0
Random,54.0,45.996090279011966,0
Random,56.0,43.98791540785504,0
Random,58.0,41.997511995734904,0
Random,60.0,39.989337124578014,0
Random,62.0,37.99893371245793,0
Random,64.0,35.990758841301016,0
Random,66.0,33.98258397014409,0
Random,68.0,31.992180558023954,0
Random,70.0,29.984005686867015,0
Random,72.0,27.99360227474687,0
Random,74.0,25.985427403589938,0
Random,76.0,24.36822463124233,0
Random,78.0,23.85285231917549,0
Random,80.0,23.497423138439743,0
Random,82.0,23.017593744446504,0
Random,84.0,22.644393104673963,0
Random,86.0,22.360049760085378,0
Random,88.0,22.040163497423205,0
Random,90.0,21.684734316687457,0
Random,92.0,21.631419939577096,0
Random,94.0,21.631419939577096,0
Random,96.0,21.631419939577096,0
Random,98.0,21.61364848054031,0
Random,100.0,21.57810556246674,0
Random,102.0,21.57810556246674,0
Random,104.0,21.57810556246674,0
Random,106.0,21.57810556246674,0
Random,108.0,21.57810556246674,0
Clustering,2.0,97.9973342811445,0
Clustering,4.0,95.99928914163861,0
Clustering,6.0,93.99520170606016,0
Clustering,8.0,91.99733428114456,0
Clustering,10.0,89.99413541851796,0
Clustering,12.0,87.99058112671061,0
Clustering,14.0,85.99093655589127,0
Clustering,16.0,83.99342456015641,0
Clustering,18.0,81.99840056868668,0
Clustering,20.0,79.99377998933711,0
Clustering,22.0,77.99768971032523,0
Clustering,24.0,75.99040341212016,0
Clustering,26.0,73.99004798293942,0
Clustering,28.0,71.98809312244536,0
Clustering,30.0,69.99271370179491,0
Clustering,32.0,67.99715656655412,0
Clustering,34.0,65.98898169539721,0
Clustering,36.0,63.99857828327708,0
Clustering,38.0,61.990403412120145,0
Clustering,40.0,59.98222854096322,0
Clustering,42.0,57.99182512884309,0
Clustering,44.0,55.983650257686165,0
Clustering,46.0,53.993246845566034,0
Clustering,48.0,51.98507197440912,0
Clustering,50.0,49.99466856228897,0
Clustering,52.0,47.986493691132054,0
Clustering,54.0,45.99609027901194,0
Clustering,56.0,43.98791540785502,0
Clustering,58.0,41.9975119957349,0
Clustering,60.0,39.989337124577865,0
Clustering,62.0,37.998933712457735,0
Clustering,64.0,35.99075884130081,0
Clustering,66.0,33.982583970143885,0
Clustering,68.0,31.992180558023755,0
Clustering,70.0,29.984005686866833,0
Clustering,72.0,27.993602274746692,0
Clustering,74.0,25.98542740358976,0
Clustering,76.0,23.995023991469616,0
Clustering,78.0,21.98684912031271,0
Clustering,80.0,19.99644570819257,0
Clustering,82.0,18.361471476808173,0
Clustering,84.0,18.361471476808173,0
Clustering,86.0,18.343700017771383,0
Clustering,88.0,18.343700017771383,0
Clustering,90.0,18.343700017771383,0
Clustering,92.0,18.343700017771383,0
Clustering,94.0,18.343700017771383,0
Clustering,96.0,18.343700017771383,0
Clustering,98.0,18.325928558734596,0
Clustering,100.0,18.29038564066102,0
Clustering,102.0,18.29038564066102,0
Clustering,104.0,18.29038564066102,0
Clustering,106.0,18.29038564066102,0
Clustering,108.0,18.29038564066102,0
FGD-Full,2.0,97.99733428114449,0
FGD-Full,4.0,95.99928914163851,0
FGD-Full,6.0,93.99520170606004,0
FGD-Full,8.0,91.99733428114443,0
FGD-Full,10.0,89.99413541851779,0
FGD-Full,12.0,87.99058112671044,0
FGD-Full,14.0,85.99093655589117,0
FGD-Full,16.0,83.99342456015631,0
FGD-Full,18.0,81.99840056868662,0
FGD-Full,20.0,79.99377998933706,0
FGD-Full,22.0,77.99768971032516,0
FGD-Full,24.0,75.9904034121201,0
FGD-Full,26.0,73.99004798293933,0
FGD-Full,28.0,71.98809312244528,0
FGD-Full,30.0,69.99271370179486,0
FGD-Full,32.0,67.99715656655407,0
FGD-Full,34.0,65.98898169539714,0
FGD-Full,36.0,63.998578283277006,0
FGD-Full,38.0,61.99040341212009,0
FGD-Full,40.0,59.982228540963156,0
FGD-Full,42.0,57.99182512884302,0
FGD-Full,44.0,55.9836502576861,0
FGD-Full,46.0,53.99324684556597,0
FGD-Full,48.0,51.98507197440904,0
FGD-Full,50.0,49.9946685622889,0
FGD-Full,52.0,47.98649369113198,0
FGD-Full,54.0,45.99609027901189,0
FGD-Full,56.0,44.04122978496534,0
FGD-Full,58.0,42.139683668029164,0
FGD-Full,60.0,40.522480895681554,0
FGD-Full,62.0,38.94082104140752,0
FGD-Full,64.0,38.37213435223034,0
FGD-Full,66.0,37.838990581126744,0
FGD-Full,68.0,37.66127599075888,0
FGD-Full,70.0,37.6435045317221,0
FGD-Full,72.0,37.60796161364853,0
FGD-Full,74.0,37.60796161364853,0
FGD-Full,76.0,37.60796161364853,0
FGD-Full,78.0,37.59019015461174,0
FGD-Full,80.0,37.59019015461174,0
FGD-Full,82.0,37.59019015461174,0
FGD-Full,84.0,37.59019015461174,0
FGD-Full,86.0,37.57241869557495,0
FGD-Full,88.0,37.57241869557495,0
FGD-Full,90.0,37.57241869557495,0
FGD-Full,92.0,37.57241869557495,0
FGD-Full,94.0,37.57241869557495,0
FGD-Full,96.0,37.57241869557495,0
FGD-Full,98.0,37.554647236538166,0
FGD-Full,100.0,37.519104318464585,0
FGD-Full,102.0,37.519104318464585,0
FGD-Full,104.0,37.519104318464585,0
FGD-Full,106.0,37.519104318464585,0
FGD-Full,108.0,37.519104318464585,0
FGD-2000,2.0,97.99733428114448,0
FGD-2000,4.0,95.99928914163851,0
FGD-2000,6.0,93.99520170606009,0
FGD-2000,8.0,91.99733428114449,0
FGD-2000,10.0,89.99413541851791,0
FGD-2000,12.0,87.99058112671057,0
FGD-2000,14.0,85.99093655589127,0
FGD-2000,16.0,83.99342456015646,0
FGD-2000,18.0,81.99840056868673,0
FGD-2000,20.0,79.99377998933716,0
FGD-2000,22.0,77.99768971032526,0
FGD-2000,24.0,75.99040341212016,0
FGD-2000,26.0,73.99004798293943,0
FGD-2000,28.0,71.98809312244538,0
FGD-2000,30.0,69.99271370179495,0
FGD-2000,32.0,67.99715656655417,0
FGD-2000,34.0,65.98898169539724,0
FGD-2000,36.0,63.998578283277105,0
FGD-2000,38.0,61.99040341212017,0
FGD-2000,40.0,59.982228540963256,0
FGD-2000,42.0,57.991825128843125,0
FGD-2000,44.0,55.9836502576862,0
FGD-2000,46.0,53.99324684556607,0
FGD-2000,48.0,51.985071974409145,0
FGD-2000,50.0,49.99466856228901,0
FGD-2000,52.0,48.0931224453528,0
FGD-2000,54.0,46.51146259107877,0
FGD-2000,56.0,44.929802736804696,0
FGD-2000,58.0,43.27705704638351,0
FGD-2000,60.0,41.69539719210952,0
FGD-2000,62.0,41.42882530655771,0
FGD-2000,64.0,41.41105384752093,0
FGD-2000,66.0,41.41105384752093,0
FGD-2000,68.0,41.39328238848414,0
FGD-2000,70.0,41.37551092944735,0
FGD-2000,72.0,41.33996801137378,0
FGD-2000,74.0,41.33996801137378,0
FGD-2000,76.0,41.33996801137378,0
FGD-2000,78.0,41.32219655233698,0
FGD-2000,80.0,41.32219655233698,0
FGD-2000,82.0,41.32219655233698,0
FGD-2000,84.0,41.32219655233698,0
FGD-2000,86.0,41.304425093300196,0
FGD-2000,88.0,41.304425093300196,0
FGD-2000,90.0,41.304425093300196,0
FGD-2000,92.0,41.304425093300196,0
FGD-2000,94.0,41.304425093300196,0
FGD-2000,96.0,41.304425093300196,0
FGD-2000,98.0,41.28665363426341,0
FGD-2000,100.0,41.251110716189835,0
FGD-2000,102.0,41.251110716189835,0
FGD-2000,104.0,41.251110716189835,0
FGD-2000,106.0,41.251110716189835,0
FGD-2000,108.0,41.251110716189835,0
