scheduler,arrived_pct,unalloc_gpu_pct,run
FGD-2000,10.0,89.99235827261401,0
FGD-2000,12.0,87.99911142704784,0
FGD-2000,14.0,85.9886262662161,0
FGD-2000,16.0,83.99253598720419,0
FGD-2000,18.0,81.99164741425236,0
FGD-2000,20.0,79.99075884130052,0
FGD-2000,22.0,77.98987026834867,0
FGD-2000,24.0,75.98898169539683,0
FGD-2000,26.0,73.98809312244498,0
FGD-2000,28.0,71.98720454949313,0
FGD-2000,30.0,69.98631597654128,0
FGD-2000,32.0,67.99715656655374,0
FGD-2000,34.0,65.98898169539682,0
FGD-2000,36.0,63.998578283276686,0
FGD-2000,38.0,61.99040341211977,0
FGD-2000,40.0,59.982228540962836,0
FGD-2000,42.0,57.9918251288427,0
FGD-2000,44.0,55.98365025768578,0
FGD-2000,46.0,53.99324684556564,0
FGD-2000,48.0,51.985071974408726,0
FGD-2000,50.0,49.99466856228859,0
FGD-2000,52.0,47.98649369113166,0
FGD-2000,54.0,47.311178247733764,0
FGD-2000,56.0,47.311178247733764,0
FGD-2000,58.0,47.311178247733764,0
FGD-2000,60.0,47.311178247733764,0
FGD-2000,62.0,47.311178247733764,0
FGD-2000,64.0,47.311178247733764,0
FGD-2000,66.0,47.311178247733764,0
FGD-2000,68.0,47.311178247733764,0
FGD-2000,70.0,47.311178247733764,0
FGD-2000,72.0,47.311178247733764,0
FGD-2000,74.0,47.311178247733764,0
FGD-2000,76.0,47.311178247733764,0
FGD-2000,78.0,47.311178247733764,0
FGD-2000,80.0,47.311178247733764,0
FGD-2000,82.0,47.311178247733764,0
FGD-2000,84.0,47.311178247733764,0
FGD-2000,86.0,47.311178247733764,0
FGD-2000,88.0,47.311178247733764,0
FGD-2000,90.0,47.311178247733764,0
FGD-2000,92.0,47.311178247733764,0
FGD-2000,94.0,47.311178247733764,0
FGD-2000,96.0,47.311178247733764,0
FGD-2000,98.0,47.311178247733764,0
FGD-2000,100.0,47.311178247733764,0
FGD-2000,102.0,47.20454949351304,0
FGD-2000,104.0,47.20454949351304,0
FGD-2000,106.0,47.20454949351304,0
FGD-2000,108.0,47.20454949351304,0
