scheduler,arrived_workload_pct,frag_rate,frag_total_pct,run
Random,0.0,13.87256834904882,13.87256834904882,0
Random,2.0,15.773203520619909,15.457318980947154,0
Random,4.0,17.351393879750702,16.65721478072646,0
Random,6.0,18.406634606185698,17.30135332538172,0
Random,8.0,19.42962922657181,17.87474094915625,0
Random,10.0,20.218334261487776,18.195315114651955,0
Random,12.0,20.912601931407565,18.40111996816125,0
Random,14.0,21.534031845392153,18.517315662096618,0
Random,16.0,22.193240434968434,18.640862662199346,0
Random,18.0,22.890804868634063,18.770093869579014,0
Random,20.0,23.54257477818679,18.83259547188794,0
Random,22.0,24.23012622552523,18.89893866980531,0
Random,24.0,24.99933727867734,18.997097248423454,0
Random,26.0,25.837909739307975,19.117481813902547,0
Random,28.0,26.783745028444212,19.28110731275474,0
Random,30.0,27.800899991981847,19.45860433791018,0
Random,32.0,31.48595251714474,21.409552429553795,0
Random,34.0,32.2212379182054,21.262466791874942,0
Random,36.0,32.950302037855224,21.08772484427301,0
Random,38.0,34.070141439702596,21.12021812155155,0
Random,40.0,35.13021486925009,21.071885769805025,0
Random,42.0,36.35390654453112,21.082293910807532,0
Random,44.0,37.83315940841872,21.18038364464202,0
Random,46.0,39.27032549520412,21.20332378168281,0
Random,48.0,40.96784378968355,21.297163080430472,0
Random,50.0,42.425629152319644,21.21055268016804,0
Random,52.0,43.787211106159646,21.011947294979954,0
Random,54.0,46.07290682655104,21.191735818105457,0
Random,56.0,48.03593086003956,21.130004632089893,0
Random,58.0,50.25606548529884,21.106297130772724,0
Random,60.0,52.92734474196579,21.165294319952288,0
Random,62.0,55.62058999852132,21.135231124016105,0
Random,64.0,59.10185762677808,21.27120704918275,0
Random,66.0,62.693367962996646,21.304826411736734,0
Random,68.0,66.53596048481808,21.286304614318457,0
Random,70.0,70.59473401530249,21.167129061776944,0
Random,72.0,75.17811763766258,21.04506324912859,0
Random,74.0,80.9064646796358,21.02389064413789,0
Random,76.0,88.16581838128447,21.155409272864905,0
Random,78.0,90.3044046919441,20.946385108215026,0
Random,80.0,91.16469712407915,20.82190665432149,0
Random,82.0,92.32851716061704,20.677518629075905,0
Random,84.0,93.59897516328358,20.54619764025029,0
Random,86.0,94.36061782967617,20.361233724683363,0
Random,88.0,94.94177700680864,20.18293116323883,0
Random,90.0,95.63550417012978,19.99048871599555,0
Random,92.0,96.13408960115252,19.78718723583705,0
Random,94.0,96.24740496610337,19.656569715131724,0
Random,96.0,96.24740496610337,19.656569715131724,0
Random,98.0,96.2446815889152,19.638909436714524,0
Random,100.0,96.23922057850749,19.603588879880128,0
Random,102.0,96.23922057850749,19.603588879880128,0
Random,104.0,96.23922057850749,19.603588879880128,0
Random,106.0,96.23922057850749,19.603588879880128,0
Random,108.0,96.23922057850749,19.603588879880128,0
Clustering,0.0,13.87256834904882,13.87256834904882,0
Clustering,2.0,15.576959628541642,15.265005198020877,0
Clustering,4.0,15.759228724665986,15.128747549884253,0
Clustering,6.0,15.926424370518813,14.970074711632256,0
Clustering,8.0,16.11022361087492,14.820976268736445,0
Clustering,10.0,16.30991110042328,14.677963482354786,0
Clustering,12.0,16.780396646396188,14.765168524531033,0
Clustering,14.0,17.447418735431985,15.003198775426,0
Clustering,16.0,18.162822874251155,15.255576928878975,0
Clustering,18.0,18.88156971571826,15.482585169150495,0
Clustering,20.0,19.697059834267872,15.756422708192336,0
Clustering,22.0,20.474242201251005,15.969435902672268,0
Clustering,24.0,21.35483994277966,16.22762902053088,0
Clustering,26.0,22.27122296166161,16.4784885557209,0
Clustering,28.0,23.2183107602048,16.71441917151504,0
Clustering,30.0,24.282273638837804,16.99582226831822,0
Clustering,32.0,24.94834886413266,16.96416783791447,0
Clustering,34.0,25.27638051639113,16.679626112220348,0
Clustering,36.0,25.741419526824217,16.474142527101428,0
Clustering,38.0,26.19000458520476,16.235289496021256,0
Clustering,40.0,26.694761634886248,16.012112932302905,0
Clustering,42.0,27.246730483163418,15.800876295123375,0
Clustering,44.0,27.752287983459773,15.53674384316605,0
Clustering,46.0,28.22473571556508,15.239451226413758,0
Clustering,48.0,28.870001188950823,15.008090897088922,0
Clustering,50.0,29.470854978220373,14.733856268834186,0
Clustering,52.0,30.110857015716068,14.449144502192457,0
Clustering,54.0,30.808555041719664,14.170730790648529,0
Clustering,56.0,31.68752474002336,13.938681577484674,0
Clustering,58.0,32.498468295014874,13.648548120628949,0
Clustering,60.0,33.49027900169642,13.392540573950097,0
Clustering,62.0,34.54221191065391,13.125672206746062,0
Clustering,64.0,35.911226834331025,12.924723046896586,0
Clustering,66.0,37.17605481214116,12.633384043322588,0
Clustering,68.0,38.69977400831818,12.380901576288299,0
Clustering,70.0,40.39568870688783,12.112245599122271,0
Clustering,72.0,42.25788609611897,11.829504563463031,0
Clustering,74.0,44.548438444013314,11.57610213130196,0
Clustering,76.0,47.257955387411,11.33955773308734,0
Clustering,78.0,50.41874129654899,11.085492577233037,0
Clustering,80.0,54.58559629743732,10.915179128110248,0
Clustering,82.0,59.15600769726137,10.641142880961052,0
Clustering,84.0,65.23136064627685,10.435626595659905,0
Clustering,86.0,72.5662520095824,10.151795553926275,0
Clustering,88.0,82.3894472150005,9.886147993525539,0
Clustering,90.0,96.2658658382935,9.618032659372393,0
Clustering,92.0,97.15453577285105,9.603226016857935,0
Clustering,94.0,97.15453577285105,9.603226016857935,0
Clustering,96.0,97.15453577285105,9.603226016857935,0
Clustering,98.0,97.15053748235981,9.585565738440735,0
Clustering,100.0,97.1424975359707,9.550245181606337,0
Clustering,102.0,97.1424975359707,9.550245181606337,0
Clustering,104.0,97.1424975359707,9.550245181606337,0
Clustering,106.0,97.1424975359707,9.550245181606337,0
Clustering,108.0,97.1424975359707,9.550245181606337,0
FGD-Full,0.0,13.87256834904882,13.87256834904882,0
FGD-Full,2.0,14.224778743169297,13.939903975696799,0
FGD-Full,4.0,14.498126208457728,13.91809809897701,0
FGD-Full,6.0,14.864599403181575,13.972010191818324,0
FGD-Full,8.0,15.28653961632574,14.063208950850772,0
FGD-Full,10.0,15.72209828513849,14.148966421360006,0
FGD-Full,12.0,16.255044193705167,14.30290784844479,0
FGD-Full,14.0,16.877915334570044,14.513477467307165,0
FGD-Full,16.0,17.59385654300335,14.777682622669658,0
FGD-Full,18.0,18.302190011672156,15.007503078613096,0
