scheduler,arrived_workload_pct,frag_rate,run
DotProd,60.0,29.97643037017609,0
DotProd,65.0,33.36104457180223,0
DotProd,70.0,38.06680828917288,0
DotProd,75.0,44.5421899773554,0
DotProd,80.0,55.19101637948614,0
DotProd,85.0,71.56717691053042,0
DotProd,90.0,99.52094257027882,0
DotProd,95.0,99.54610679256682,0
DotProd,100.0,99.54854705838503,0
DotProd,105.0,99.55030196788778,0
DotProd,110.0,99.5524256388552,0
DotProd,115.0,99.55600362241344,0
DotProd,120.0,99.56116098828302,0
DotProd,5.0,15.977085259500907,1
DotProd,10.0,16.742665029882385,1
DotProd,15.0,17.351896115983685,1
DotProd,20.0,17.84356714534534,1
DotProd,25.0,18.620212127226488,1
DotProd,30.0,19.57375211985884,1
DotProd,35.0,20.58675219157254,1
DotProd,40.0,21.67489992632244,1
DotProd,45.0,23.32351906049341,1
DotProd,50.0,24.88574782776441,1
DotProd,55.0,27.127503993570507,1
DotProd,60.0,29.79559108811683,1
DotProd,65.0,33.45279951135273,1
DotProd,70.0,38.22705253962031,1
DotProd,75.0,44.49256379031799,1
DotProd,80.0,54.14037539498091,1
DotProd,85.0,70.76760183728567,1
DotProd,90.0,99.5151942638015,1
DotProd,95.0,99.56221373890646,1
DotProd,100.0,99.56497864111262,1
DotProd,105.0,99.56731182119378,1
DotProd,110.0,99.56941418585937,1
DotProd,115.0,99.57515197350246,1
DotProd,120.0,99.58073984609459,1
DotProd,5.0,15.932613914669345,2
DotProd,10.0,16.688644379332818,2
DotProd,15.0,17.23659718398758,2
DotProd,20.0,17.734089969936736,2
DotProd,25.0,18.491330004534262,2
DotProd,30.0,19.383749830630283,2
DotProd,35.0,20.247719315308604,2
DotProd,40.0,21.43099458242664,2
DotProd,45.0,23.045716515846625,2
DotProd,50.0,24.98230281371399,2
DotProd,55.0,27.48723871976314,2
DotProd,60.0,30.42581370475006,2
DotProd,65.0,34.15795257095245,2
DotProd,70.0,39.07208958547585,2
DotProd,75.0,46.120902737865876,2
DotProd,80.0,56.86786064808859,2
DotProd,85.0,74.20717771379523,2
DotProd,90.0,99.5561940750823,2
DotProd,95.0,99.56341620686554,2
DotProd,100.0,99.56648100923974,2
DotProd,105.0,99.57140555632868,2
DotProd,110.0,99.57424941726248,2
DotProd,115.0,99.57808329930192,2
DotProd,120.0,99.58137582746852,2
Packing,5.0,14.031985984781167,0
Packing,10.0,14.357971398115254,0
Packing,15.0,14.633729256350463,0
Packing,20.0,15.273662313023321,0
Packing,25.0,15.71748054819507,0
Packing,30.0,16.189398341743765,0
Packing,35.0,16.78576054975268,0
Packing,40.0,17.494617686391358,0
Packing,45.0,18.322042237601984,0
Packing,50.0,19.392636974269124,0
Packing,55.0,20.54231566592594,0
Packing,60.0,21.969946180078185,0
Packing,65.0,23.820175976461098,0
Packing,70.0,26.366965998228526,0
Packing,75.0,30.17960840379075,0
Packing,80.0,35.37144407288495,0
Packing,85.0,43.83176228611265,0
Packing,90.0,62.08370461133813,0
Packing,95.0,99.3645836258882,0
Packing,100.0,99.39679735527221,0
Packing,105.0,99.41512921939918,0
Packing,110.0,99.46124499765091,0
Packing,115.0,99.51681909130714,0
Packing,120.0,99.58986250563011,0
Packing,5.0,13.948206097098193,1
Packing,10.0,14.225664531252907,1
Packing,15.0,14.589100813810429,1
Packing,20.0,15.228876446571451,1
Packing,25.0,15.646160675243074,1
Packing,30.0,16.149601796667792,1
Packing,35.0,16.649678532320316,1
Packing,40.0,17.3276340509069,1
Packing,45.0,18.136736047088885,1
Packing,50.0,18.961718384926453,1
Packing,55.0,20.06976749509677,1
Packing,60.0,21.519702134019635,1
Packing,65.0,23.311248517291073,1
Packing,70.0,25.69973404506718,1
Packing,75.0,29.191167821058805,1
Packing,80.0,34.36472329196584,1
Packing,85.0,42.51486988117191,1
Packing,90.0,60.17853613624461,1
Packing,95.0,99.3632821037143,1
Packing,100.0,99.40136240226205,1
Packing,105.0,99.44374563755616,1
Packing,110.0,99.51505398801983,1
Packing,115.0,99.55653264350704,1
Packing,120.0,99.61399162779908,1
Packing,5.0,13.99483205220461,2
Packing,10.0,14.269289755820028,2
Packing,15.0,14.562586105820131,2
Packing,20.0,15.20117184826806,2
Packing,25.0,15.594319348656239,2
Packing,30.0,16.074403903303576,2
Packing,35.0,16.643146888094908,2
Packing,40.0,17.318342588939064,2
Packing,45.0,18.095104797913137,2
Packing,50.0,19.09292474752695,2
Packing,55.0,20.329029311996123,2
Packing,60.0,21.890544961715207,2
Packing,65.0,23.883948260299377,2
Packing,70.0,26.46398709827398,2
Packing,75.0,30.18765780222828,2
Packing,80.0,35.7410733737039,2
Packing,85.0,44.57495840465408,2
Packing,90.0,62.7744691633351,2
Packing,95.0,99.37230416221577,2
Packing,100.0,99.38920550940028,2
Packing,105.0,99.41829756043339,2
Packing,110.0,99.45274100431902,2
Packing,115.0,99.48493997362779,2
Packing,120.0,99.5259428449012,2
Clustering,5.0,14.031915184739146,0
Clustering,10.0,14.345515809892909,0
Clustering,15.0,14.587544244932612,0
Clustering,20.0,15.221453881993579,0
Clustering,25.0,15.652046600028216,0
Clustering,30.0,16.125498783655516,0
Clustering,35.0,16.662090205446013,0
Clustering,40.0,17.402479290607943,0
Clustering,45.0,18.27073853327011,0
Clustering,50.0,19.390426029377394,0
Clustering,55.0,20.55047513905134,0
Clustering,60.0,22.04735341004541,0
Clustering,65.0,23.847486836645547,0
Clustering,70.0,26.529566040273167,0
Clustering,75.0,30.25353249683987,0
Clustering,80.0,35.353119761976934,0
Clustering,85.0,43.623669924964744,0
Clustering,90.0,61.35070749801137,0
Clustering,95.0,99.25840680344284,0
Clustering,100.0,99.25976886494749,0
Clustering,105.0,99.26037353678426,0
Clustering,110.0,99.2621600855809,0
Clustering,115.0,99.26389257711273,0
Clustering,120.0,99.26599856535839,0
Clustering,5.0,13.976849758656003,1
Clustering,10.0,14.256082791948781,1
Clustering,15.0,14.635290128699468,1
Clustering,20.0,15.309575737878165,1
Clustering,25.0,15.750572205626979,1
Clustering,30.0,16.261949178600247,1
Clustering,35.0,16.799043810075617,1
Clustering,40.0,17.444271806418364,1
Clustering,45.0,18.171875104719597,1
Clustering,50.0,19.04322063629288,1
Clustering,55.0,20.18944778220723,1
Clustering,60.0,21.558112691438378,1
Clustering,65.0,23.28951616474946,1
Clustering,70.0,25.670011602514798,1
Clustering,75.0,29.07280789883528,1
Clustering,80.0,34.46605322836129,1
Clustering,85.0,42.46065673158082,1
Clustering,90.0,59.61921397196224,1
Clustering,95.0,99.26075098070292,1
Clustering,100.0,99.26229553128198,1
Clustering,105.0,99.26220026250462,1
Clustering,110.0,99.26327836226353,1
Clustering,115.0,99.26421299282256,1
Clustering,120.0,99.2658019036209,1
Clustering,5.0,13.996757771727832,2
Clustering,10.0,14.28586125687072,2
Clustering,15.0,14.59805714559533,2
Clustering,20.0,15.340617290182706,2
Clustering,25.0,15.731307908711806,2
Clustering,30.0,16.231481813618448,2
Clustering,35.0,16.849023034127693,2
Clustering,40.0,17.541221852532445,2
Clustering,45.0,18.349755491440412,2
Clustering,50.0,19.368495377680205,2
Clustering,55.0,20.64891767480145,2
Clustering,60.0,22.185590059009,2
Clustering,65.0,24.267305740327306,2
Clustering,70.0,26.91755999328121,2
Clustering,75.0,30.95001509603209,2
Clustering,80.0,36.59519913925071,2
Clustering,85.0,45.287971196178084,2
Clustering,90.0,63.55532648648732,2
Clustering,95.0,99.27572853335144,2
Clustering,100.0,99.27706319445014,2
Clustering,105.0,99.27978841291248,2
Clustering,110.0,99.28111389268004,2
Clustering,115.0,99.2806608801795,2
Clustering,120.0,99.28104710552483,2
FGD,5.0,13.813065332826966,0
FGD,10.0,13.906121156483376,0
FGD,15.0,14.058743153719133,0
FGD,20.0,14.231967627158593,0
FGD,25.0,14.438376607865228,0
FGD,30.0,14.649231225771347,0
FGD,35.0,14.899246112390124,0
FGD,40.0,15.22095738255119,0
FGD,45.0,15.594717521866691,0
FGD,50.0,16.04777534797662,0
FGD,55.0,16.573957866823292,0
FGD,60.0,17.24233560253821,0
FGD,65.0,18.064377662771307,0
FGD,70.0,19.19784280735898,0
FGD,75.0,20.80937227135194,0
FGD,80.0,23.133342647569496,0
FGD,85.0,27.341131907240595,0
FGD,90.0,39.39882701628311,0
FGD,95.0,78.78245920670011,0
FGD,100.0,99.1273816148855,0
FGD,105.0,99.12669151796824,0
FGD,110.0,99.12442574066544,0
FGD,115.0,99.12635695846336,0
FGD,120.0,99.12502686484783,0
FGD,5.0,13.784827505452954,1
FGD,10.0,13.83897143760863,1
FGD,15.0,14.001459829365023,1
FGD,20.0,14.192134665497665,1
FGD,25.0,14.406745528766935,1
FGD,30.0,14.642995667868556,1
FGD,35.0,14.897176418727357,1
FGD,40.0,15.16662222541036,1
FGD,45.0,15.552982979748153,1
FGD,50.0,15.95540573621544,1
FGD,55.0,16.46374163180588,1
FGD,60.0,17.071933859655566,1
FGD,65.0,17.925205473321142,1
FGD,70.0,19.000617898501933,1
FGD,75.0,20.599560727136637,1
FGD,80.0,22.943423252669703,1
FGD,85.0,26.96010395208459,1
FGD,90.0,38.0537636959789,1
FGD,95.0,80.14894258102042,1
FGD,100.0,99.1849459644148,1
FGD,105.0,99.1836017993969,1
FGD,110.0,99.183790743324,1
FGD,115.0,99.18413258411282,1
FGD,120.0,99.1845776677397,1
FGD,5.0,13.816444058653307,2
FGD,10.0,13.889024500501163,2
FGD,15.0,14.052576085870355,2
FGD,20.0,14.24160222116394,2
FGD,25.0,14.433905358886939,2
FGD,30.0,14.677466693453182,2
FGD,35.0,14.951313863287147,2
FGD,40.0,15.260927288877834,2
FGD,45.0,15.628984473971993,2
FGD,50.0,16.030481409662613,2
FGD,55.0,16.54230728892201,2
FGD,60.0,17.209486866737773,2
FGD,65.0,18.06616501372072,2
FGD,70.0,19.186389611146662,2
FGD,75.0,20.877158074299317,2
FGD,80.0,23.33601675416044,2
FGD,85.0,27.806828120399658,2
FGD,90.0,38.814369019327415,2
FGD,95.0,73.11321662268585,2
FGD,100.0,99.19753876545934,2
FGD,105.0,99.1972810224747,2
FGD,110.0,99.19765131108326,2
FGD,115.0,99.19837137042602,2
FGD,120.0,99.1989359269706,2
