scheduler,arrived_pct,unalloc_gpu_pct,run
Clustering,32.0,67.98507197440932,0
Clustering,34.0,65.99466856228918,0
Clustering,36.0,63.98649369113226,0
Clustering,38.0,61.99609027901213,0
Clustering,40.0,59.987915407855205,0
Clustering,42.0,57.99751199573506,0
Clustering,44.0,55.98933712457814,0
Clustering,46.0,53.99893371245801,0
Clustering,48.0,51.99075884130109,0
Clustering,50.0,49.98258397014417,0
Clustering,52.0,47.99218055802403,0
Clustering,54.0,45.98400568686711,0
Clustering,56.0,43.993602274746976,0
Clustering,58.0,41.98542740359012,0
Clustering,60.0,39.99502399147,0
Clustering,62.0,37.986849120313074,0
Clustering,64.0,35.996445708192944,0
Clustering,66.0,33.98827083703602,0
Clustering,68.0,31.99786742491588,0
Clustering,70.0,29.989692553758964,0
Clustering,72.0,27.999289141638826,0
Clustering,74.0,25.99111427048191,0
Clustering,76.0,23.982939399324785,0
Clustering,78.0,21.992535987204484,0
Clustering,80.0,19.984361116047562,0
Clustering,82.0,17.993957703927432,0
Clustering,84.0,15.985782832770528,0
Clustering,86.0,13.99537942065045,0
Clustering,88.0,11.987204549493539,0
Clustering,90.0,9.99680113737339,0
Clustering,92.0,7.988626266216469,0
Clustering,94.0,6.904567264972466,0
Clustering,96.0,6.869024346898891,0
Clustering,98.0,6.648480540252363,0
Clustering,100.0,6.011729162964269,0
Clustering,102.0,5.34636573662697,0
Clustering,104.0,4.866180913452981,0
Clustering,106.0,4.814465967655933,0
Clustering,108.0,4.725253243291263,0
FGD-Full,2.0,97.9895148391683,0
FGD-Full,4.0,95.99751199573484,0
FGD-Full,6.0,93.99342456015638,0
FGD-Full,8.0,91.99164741425271,0
FGD-Full,10.0,89.99164741425271,0
FGD-Full,12.0,87.98738226408388,0
FGD-Full,14.0,85.99377998933714,0
FGD-Full,16.0,83.98933712457793,0
FGD-Full,18.0,81.98809312244536,0
FGD-Full,20.0,79.89194952905633,0
FGD-Full,22.0,77.93708903500978,0
FGD-Full,24.0,75.98222854096322,0
FGD-Full,26.0,73.9562822107695,0
FGD-Full,28.0,71.98365025768616,0
FGD-Full,30.0,69.99324684556602,0
FGD-Full,32.0,67.9850719744091,0
FGD-Full,34.0,65.99466856228896,0
FGD-Full,36.0,63.98649369113204,0
FGD-Full,38.0,61.99609027901191,0
FGD-Full,40.0,59.987915407854985,0
FGD-Full,42.0,57.997511995734854,0
FGD-Full,44.0,55.98933712457793,0
FGD-Full,46.0,53.9989337124578,0
FGD-Full,48.0,51.99075884130087,0
FGD-Full,50.0,49.98258397014395,0
FGD-Full,52.0,47.99218055802381,0
FGD-Full,54.0,45.984005686866894,0
FGD-Full,56.0,43.993602274746756,0
FGD-Full,58.0,41.98542740358984,0
FGD-Full,60.0,39.995023991469694,0
FGD-Full,62.0,37.986849120312776,0
FGD-Full,64.0,35.996445708192645,0
FGD-Full,66.0,33.98827083703572,0
FGD-Full,68.0,31.997867424915583,0
FGD-Full,70.0,29.989692553758662,0
FGD-Full,72.0,27.999289141638528,0
FGD-Full,74.0,25.991114270481606,0
FGD-Full,76.0,24.000710858361472,0
FGD-Full,78.0,22.38350808601386,0
FGD-Full,80.0,21.512706593211302,0
FGD-Full,82.0,21.210591789585926,0
FGD-Full,84.0,20.89070552692376,0
FGD-Full,86.0,20.89070552692376,0
FGD-Full,88.0,20.89070552692376,0
FGD-Full,90.0,20.89070552692376,0
FGD-Full,92.0,20.89070552692376,0
FGD-Full,94.0,20.89070552692376,0
FGD-Full,96.0,20.855162608850186,0
FGD-Full,98.0,20.634618802203665,0
FGD-Full,100.0,19.99786742491559,0
FGD-Full,102.0,19.332503998578282,0
FGD-Full,104.0,18.96499022569753,0
FGD-Full,106.0,18.91327527990048,0
FGD-Full,108.0,18.824062555535807,0
FGD-2000,2.0,97.9895148391683,0
FGD-2000,4.0,95.99751199573484,0
FGD-2000,6.0,93.99342456015638,0
FGD-2000,8.0,91.99164741425271,0
FGD-2000,10.0,89.99164741425271,0
FGD-2000,12.0,87.98738226408388,0
FGD-2000,14.0,85.99377998933714,0
FGD-2000,16.0,83.98933712457793,0
FGD-2000,18.0,81.98809312244536,0
FGD-2000,20.0,79.89194952905633,0
FGD-2000,22.0,77.93708903500978,0
FGD-2000,24.0,75.98222854096322,0
FGD-2000,26.0,73.9562822107695,0
FGD-2000,28.0,71.98365025768616,0
FGD-2000,30.0,69.99324684556602,0
FGD-2000,32.0,67.9850719744091,0
FGD-2000,34.0,65.99466856228896,0
FGD-2000,36.0,63.98649369113204,0
FGD-2000,38.0,61.99609027901191,0
FGD-2000,40.0,59.987915407854985,0
FGD-2000,42.0,57.997511995734854,0
FGD-2000,44.0,55.98933712457793,0
FGD-2000,46.0,53.9989337124578,0
FGD-2000,48.0,51.99075884130087,0
FGD-2000,50.0,49.98258397014395,0
FGD-2000,52.0,47.99218055802381,0
FGD-2000,54.0,45.984005686866894,0
FGD-2000,56.0,43.993602274746756,0
FGD-2000,58.0,41.98542740358984,0
FGD-2000,60.0,39.995023991469694,0
FGD-2000,62.0,37.986849120312776,0
FGD-2000,64.0,35.996445708192645,0
FGD-2000,66.0,33.98827083703572,0
FGD-2000,68.0,31.997867424915583,0
FGD-2000,70.0,29.989692553758662,0
FGD-2000,72.0,27.999289141638528,0
FGD-2000,74.0,25.991114270481606,0
FGD-2000,76.0,23.982939399324685,0
FGD-2000,78.0,21.992535987204548,0
FGD-2000,80.0,20.179847165452284,0
FGD-2000,82.0,18.544872934067886,0
FGD-2000,84.0,17.460813932823886,0
FGD-2000,86.0,17.19424204727208,0
FGD-2000,88.0,17.19424204727208,0
FGD-2000,90.0,17.19424204727208,0
FGD-2000,92.0,17.19424204727208,0
FGD-2000,94.0,17.19424204727208,0
FGD-2000,96.0,17.158699129198506,0
FGD-2000,98.0,16.986315976541672,0
FGD-2000,100.0,16.83152656833126,0
FGD-2000,102.0,16.803092233872402,0
FGD-2000,104.0,16.789230495823706,0
FGD-2000,106.0,16.766127599075887,0
FGD-2000,108.0,16.737693264617022,0
