scheduler,arrived_workload_pct,frag_rate,frag_total_pct,run
Random,0.0,13.87256834904882,13.87256834904882,0
Random,2.0,14.468675713754845,14.177785135560917,0
Random,4.0,15.074239390126309,14.470894766802257,0
Random,6.0,15.713888264305151,14.77002171117688,0
Random,8.0,16.34299849882293,15.034193555953745,0
Random,10.0,16.94935139558925,15.25300054692133,0
Random,12.0,17.608834107105746,15.493552178067452,0
Random,14.0,18.30393597234235,15.740246429445163,0
Random,16.0,19.028743240855064,15.98211531113205,0
Random,18.0,19.820098155719727,16.250120532871545,0
Random,20.0,20.58988118054168,16.449657480851048,0
Random,22.0,20.769193688145865,16.186904976583904,0
Random,24.0,20.95725371058721,15.923788410287907,0
Random,26.0,21.165451878230385,15.653181322248727,0
Random,28.0,23.2833851512315,16.76023053541257,0
Random,30.0,23.82955033212758,16.679075986154515,0
Random,32.0,24.432504622486352,16.61045585274824,0
Random,34.0,25.038817723491636,16.524284768534034,0
Random,36.0,25.85969069406114,16.546709354501754,0
Random,38.0,26.470169485225686,16.410470171068038,0
Random,40.0,27.308620603529533,16.381872226697418,0
Random,42.0,28.17635494499413,16.341584839183867,0
Random,44.0,28.85925337128606,16.15810466168554,0
Random,46.0,29.916192614471314,16.15442501917963,0
Random,48.0,30.779340234080898,16.002412554044568,0
Random,50.0,31.527005859206465,15.75801217685015,0
Random,52.0,32.64664188652497,15.667835320312573,0
Random,54.0,33.79167420960348,15.53876539023168,0
Random,56.0,35.60990717672672,15.666080933735744,0
Random,58.0,37.375544926354145,15.692282281750622,0
Random,60.0,39.00806669092608,15.601285631644496,0
Random,62.0,40.70234261832491,15.461537478855986,0
Random,64.0,43.05916333395427,15.499768351908989,0
Random,66.0,45.303023904954316,15.397714462183066,0
Random,68.0,48.20121845402034,15.423361978111533,0
Random,70.0,51.45436570931579,15.4310060817106,0
Random,72.0,54.9356229027118,15.381583898290655,0
Random,74.0,59.005465870581354,15.336178060253012,0
Random,76.0,64.57878413833176,15.487890664717007,0
Random,78.0,70.12411593502486,15.422071432719594,0
